tqi_mile,record_count,tqi_mean,tqi_std,tqi_min,tqi_max,date_min,date_max,time_span_days
1229400,508,2.6317854330708665,0.7513947131928801,1.11,5.862,2012-12-20,2026-03-19,4837
1230400,509,3.159237721021611,1.1522384840327695,1.23,21.3,2012-12-20,2026-03-19,4837
1231400,508,2.6194271653543306,1.0737713866274692,0.91,21.2,2012-12-20,2026-03-19,4837
1232400,506,2.864695652173913,0.7220145923355119,1.02,11.534,2012-12-20,2026-03-19,4837
1233400,505,3.197817821782178,0.8944606129807043,1.21,14.222,2012-12-20,2026-03-19,4837
1234400,503,3.153409542743539,0.8987774782706803,1.07,18.9,2012-12-20,2026-03-19,4837
1235400,501,3.0121876247504993,0.44842990614648676,0.98,5.771,2012-12-20,2026-03-19,4837
1236400,501,4.164419161676647,0.8916166485390994,1.36,6.452,2012-12-20,2026-03-19,4837
1237400,501,3.736375249500998,0.9266996659685313,0.93,5.882,2012-12-20,2026-03-19,4837
1238400,493,5.801535496957404,0.939323286760428,2.03,7.98,2012-12-20,2026-03-19,4837
1239400,501,4.073297405189621,1.0834780650171252,1.4,13.3,2012-12-20,2026-03-19,4837
1243400,264,4.74719696969697,4.230911651869174,2.1,48.89,2019-01-12,2026-03-21,2625
1244400,266,4.6100375955639095,1.3767863948025183,2.24,12.06000042,2019-01-12,2026-03-21,2625
